filename,region_shape_attributes,region_attributes
Plate 1177.jpg,"{""name"":""rect"",""x"":53,""y"":466,""width"":593,""height"":333}","{""name"":""Laddu""}"
Plate 1178.jpg,"{""name"":""rect"",""x"":76,""y"":140,""width"":368,""height"":370}","{""name"":""Juice""}"
Plate 1178.jpg,"{""name"":""rect"",""x"":182,""y"":491,""width"":417,""height"":557}","{""name"":""Juice""}"
Plate 1179.jpg,"{""name"":""rect"",""x"":74,""y"":379,""width"":446,""height"":382}","{""name"":""Laddu""}"
Plate 1180.jpg,"{""name"":""rect"",""x"":266,""y"":70,""width"":284,""height"":246}","{""name"":""Apple""}"
Plate 1181.jpg,"{""name"":""rect"",""x"":222,""y"":432,""width"":405,""height"":493}","{""name"":""Juice""}"
Plate 1181.jpg,"{""name"":""rect"",""x"":15,""y"":253,""width"":265,""height"":424}","{""name"":""Juice""}"
Plate 1182.jpg,"{""name"":""rect"",""x"":236,""y"":292,""width"":325,""height"":344}","{""name"":""Juice""}"
Plate 1182.jpg,"{""name"":""rect"",""x"":509,""y"":38,""width"":251,""height"":342}","{""name"":""Juice""}"
Plate 1184.jpg,"{""name"":""rect"",""x"":21,""y"":243,""width"":588,""height"":538}","{""name"":""Pulao""}"
Plate 1186.jpg,"{""name"":""rect"",""x"":11,""y"":15,""width"":320,""height"":210}","{""name"":""Chicken Curry""}"
Plate 1191.jpg,"{""name"":""rect"",""x"":4,""y"":3,""width"":120,""height"":112}","{""name"":""Poori""}"
Plate 1192.jpg,"{""name"":""rect"",""x"":88,""y"":59,""width"":125,""height"":120}","{""name"":""Cake""}"
Plate 1193.jpg,"{""name"":""rect"",""x"":132,""y"":3,""width"":231,""height"":217}","{""name"":""Dal""}"
Plate 1194.jpg,"{""name"":""rect"",""x"":267,""y"":1,""width"":100,""height"":70}","{""name"":""Rice""}"
Plate 1195.jpg,"{""name"":""rect"",""x"":224,""y"":1,""width"":99,""height"":96}","{""name"":""Salad""}"
Plate 1197.jpg,"{""name"":""rect"",""x"":84,""y"":157,""width"":61,""height"":67}","{""name"":""Sauce""}"
Plate 1197.jpg,"{""name"":""rect"",""x"":278,""y"":4,""width"":89,""height"":96}","{""name"":""Salad""}"
Plate 1199.jpg,"{""name"":""rect"",""x"":14,""y"":41,""width"":339,""height"":187}","{""name"":""Laddu""}"
Plate 1200.jpg,"{""name"":""rect"",""x"":6,""y"":12,""width"":342,""height"":216}","{""name"":""Sandwich""}"
Plate 1204.jpg,"{""name"":""rect"",""x"":5,""y"":5,""width"":274,""height"":204}","{""name"":""Paratha""}"
Plate 1207.jpg,"{""name"":""rect"",""x"":4,""y"":18,""width"":121,""height"":178}","{""name"":""Rice""}"
Plate 1209.jpg,"{""name"":""rect"",""x"":3,""y"":14,""width"":84,""height"":215}","{""name"":""Salad""}"
Plate 1213.jpg,"{""name"":""rect"",""x"":73,""y"":44,""width"":206,""height"":169}","{""name"":""Biryani""}"
Plate 1213.jpg,"{""name"":""rect"",""x"":124,""y"":2,""width"":123,""height"":39}","{""name"":""Salad""}"
Plate 1218.jpg,"{""name"":""rect"",""x"":133,""y"":26,""width"":85,""height"":45}","{""name"":""Salad""}"
Plate 1221.jpg,"{""name"":""rect"",""x"":226,""y"":11,""width"":73,""height"":77}","{""name"":""Salad""}"
Plate 1222.jpg,"{""name"":""rect"",""x"":84,""y"":36,""width"":174,""height"":145}","{""name"":""Gajar Ka Halwa""}"
Plate 1223.jpg,"{""name"":""rect"",""x"":21,""y"":8,""width"":281,""height"":217}","{""name"":""Naan""}"
Plate 1230.jpg,"{""name"":""rect"",""x"":2,""y"":1,""width"":221,""height"":223}","{""name"":""Paratha""}"
Plate 1232.jpg,"{""name"":""rect"",""x"":117,""y"":17,""width"":247,""height"":205}","{""name"":""Biryani""}"
Plate 1235.jpg,"{""name"":""rect"",""x"":122,""y"":0,""width"":147,""height"":80}","{""name"":""Salad""}"
Plate 1236.jpg,"{""name"":""rect"",""x"":232,""y"":52,""width"":109,""height"":166}","{""name"":""Salad""}"
Plate 1237.jpg,"{""name"":""rect"",""x"":195,""y"":78,""width"":155,""height"":146}","{""name"":""Salad""}"
Plate 1241.jpg,"{""name"":""rect"",""x"":8,""y"":144,""width"":223,""height"":85}","{""name"":""Paratha""}"
Plate 1242.jpg,"{""name"":""rect"",""x"":12,""y"":4,""width"":261,""height"":221}","{""name"":""Chicken Curry""}"
Plate 1242.jpg,"{""name"":""rect"",""x"":295,""y"":69,""width"":71,""height"":144}","{""name"":""Rice""}"
Plate 1244.jpg,"{""name"":""rect"",""x"":21,""y"":11,""width"":222,""height"":204}","{""name"":""Chicken Curry""}"
Plate 1244.jpg,"{""name"":""rect"",""x"":272,""y"":7,""width"":94,""height"":85}","{""name"":""Raita""}"
Plate 1245.jpg,"{""name"":""rect"",""x"":244,""y"":33,""width"":118,""height"":192}","{""name"":""Salad""}"
Plate 1247.jpg,"{""name"":""rect"",""x"":1,""y"":12,""width"":68,""height"":106}","{""name"":""Chutney""}"
Plate 1249.jpg,"{""name"":""rect"",""x"":5,""y"":78,""width"":128,""height"":144}","{""name"":""Paratha""}"
Plate 1250.jpg,"{""name"":""rect"",""x"":232,""y"":36,""width"":91,""height"":91}","{""name"":""Raita""}"
Plate 1252.jpg,"{""name"":""rect"",""x"":14,""y"":15,""width"":330,""height"":210}","{""name"":""Paneer Curry""}"
Plate 1255.jpg,"{""name"":""rect"",""x"":5,""y"":14,""width"":99,""height"":131}","{""name"":""Dal""}"
Plate 1256.jpg,"{""name"":""rect"",""x"":65,""y"":38,""width"":171,""height"":172}","{""name"":""Phirni""}"
Plate 1258.jpg,"{""name"":""rect"",""x"":303,""y"":12,""width"":60,""height"":133}","{""name"":""Paratha""}"
Plate 1260.jpg,"{""name"":""rect"",""x"":110,""y"":52,""width"":133,""height"":143}","{""name"":""Dal""}"
Plate 1260.jpg,"{""name"":""rect"",""x"":248,""y"":5,""width"":85,""height"":69}","{""name"":""Salad""}"
Plate 1260.jpg,"{""name"":""rect"",""x"":5,""y"":20,""width"":101,""height"":201}","{""name"":""Chapati""}"
Plate 1261.jpg,"{""name"":""rect"",""x"":198,""y"":167,""width"":86,""height"":58}","{""name"":""Salad""}"
Plate 1262.jpg,"{""name"":""rect"",""x"":207,""y"":3,""width"":156,""height"":88}","{""name"":""Paratha""}"
Plate 1262.jpg,"{""name"":""rect"",""x"":252,""y"":100,""width"":94,""height"":105}","{""name"":""Salad""}"
Plate 1263.jpg,"{""name"":""rect"",""x"":5,""y"":77,""width"":135,""height"":148}","{""name"":""Rice""}"
Plate 1264.jpg,"{""name"":""rect"",""x"":7,""y"":13,""width"":250,""height"":212}","{""name"":""Chicken Curry""}"
Plate 1264.jpg,"{""name"":""rect"",""x"":243,""y"":4,""width"":123,""height"":61}","{""name"":""Rice""}"
Plate 1265.jpg,"{""name"":""rect"",""x"":294,""y"":133,""width"":70,""height"":88}","{""name"":""Salad""}"
Plate 1265.jpg,"{""name"":""rect"",""x"":46,""y"":26,""width"":200,""height"":189}","{""name"":""Gobhi Sabji""}"
Plate 1270.jpg,"{""name"":""rect"",""x"":4,""y"":3,""width"":125,""height"":106}","{""name"":""Rice""}"
Plate 1275.jpg,"{""name"":""rect"",""x"":7,""y"":9,""width"":190,""height"":211}","{""name"":""Chicken Curry""}"
Plate 1281.jpg,"{""name"":""rect"",""x"":101,""y"":70,""width"":96,""height"":100}","{""name"":""Tea""}"
Plate 1281.jpg,"{""name"":""rect"",""x"":11,""y"":163,""width"":106,""height"":64}","{""name"":""Tea""}"
Plate 1284.jpg,"{""name"":""rect"",""x"":257,""y"":2,""width"":89,""height"":44}","{""name"":""Salad""}"
Plate 1288.jpg,"{""name"":""rect"",""x"":7,""y"":6,""width"":318,""height"":156}","{""name"":""Sandwich""}"
Plate 1288.jpg,"{""name"":""rect"",""x"":10,""y"":161,""width"":111,""height"":49}","{""name"":""Chutney""}"
Plate 1288.jpg,"{""name"":""rect"",""x"":131,""y"":170,""width"":126,""height"":49}","{""name"":""Sauce""}"
Plate 1290.jpg,"{""name"":""rect"",""x"":25,""y"":7,""width"":315,""height"":218}","{""name"":""Chicken Curry""}"
Plate 1291.jpg,"{""name"":""rect"",""x"":8,""y"":21,""width"":242,""height"":204}","{""name"":""Chicken Curry""}"
Plate 1291.jpg,"{""name"":""rect"",""x"":286,""y"":10,""width"":77,""height"":210}","{""name"":""Paratha""}"
Plate 1292.jpg,"{""name"":""rect"",""x"":8,""y"":87,""width"":87,""height"":110}","{""name"":""Chutney""}"
Plate 1292.jpg,"{""name"":""rect"",""x"":39,""y"":5,""width"":113,""height"":80}","{""name"":""Salad""}"
Plate 1294.jpg,"{""name"":""rect"",""x"":19,""y"":128,""width"":145,""height"":95}","{""name"":""Naan""}"
Plate 1294.jpg,"{""name"":""rect"",""x"":4,""y"":38,""width"":81,""height"":85}","{""name"":""Salad""}"
Plate 1296.jpg,"{""name"":""rect"",""x"":17,""y"":20,""width"":241,""height"":202}","{""name"":""Dal""}"
Plate 1296.jpg,"{""name"":""rect"",""x"":300,""y"":9,""width"":67,""height"":212}","{""name"":""Chapati""}"
Plate 1299.jpg,"{""name"":""rect"",""x"":245,""y"":117,""width"":104,""height"":100}","{""name"":""Chutney""}"
Plate 1300.jpg,"{""name"":""rect"",""x"":196,""y"":22,""width"":168,""height"":204}","{""name"":""Chapati""}"
Plate 1301.jpg,"{""name"":""rect"",""x"":272,""y"":8,""width"":94,""height"":164}","{""name"":""Paratha""}"
Plate 1303.jpg,"{""name"":""rect"",""x"":4,""y"":43,""width"":41,""height"":111}","{""name"":""Salad""}"
Plate 1304.jpg,"{""name"":""rect"",""x"":6,""y"":8,""width"":112,""height"":208}","{""name"":""Poori""}"
Plate 1305.jpg,"{""name"":""rect"",""x"":2,""y"":16,""width"":89,""height"":205}","{""name"":""Naan""}"
Plate 1307.jpg,"{""name"":""rect"",""x"":217,""y"":11,""width"":114,""height"":97}","{""name"":""Salad""}"
Plate 1307.jpg,"{""name"":""rect"",""x"":188,""y"":120,""width"":173,""height"":105}","{""name"":""Naan""}"
Plate 1309.jpg,"{""name"":""rect"",""x"":81,""y"":18,""width"":198,""height"":196}","{""name"":""Chicken Curry""}"
Plate 1310.jpg,"{""name"":""rect"",""x"":8,""y"":14,""width"":350,""height"":210}","{""name"":""Poori""}"
Plate 1311.jpg,"{""name"":""rect"",""x"":255,""y"":108,""width"":93,""height"":98}","{""name"":""Chutney""}"
Plate 1312.jpg,"{""name"":""rect"",""x"":37,""y"":3,""width"":59,""height"":26}","{""name"":""Tea""}"
Plate 1312.jpg,"{""name"":""rect"",""x"":5,""y"":24,""width"":57,""height"":100}","{""name"":""Salad""}"
Plate 1315.jpg,"{""name"":""rect"",""x"":229,""y"":11,""width"":105,""height"":161}","{""name"":""Laddu""}"
Plate 1315.jpg,"{""name"":""rect"",""x"":99,""y"":184,""width"":135,""height"":43}","{""name"":""Laddu""}"
Plate 1324.jpg,"{""name"":""rect"",""x"":241,""y"":20,""width"":122,""height"":142}","{""name"":""Paratha""}"
Plate 1326.jpg,"{""name"":""rect"",""x"":296,""y"":7,""width"":68,""height"":61}","{""name"":""Laddu""}"
Plate 1326.jpg,"{""name"":""rect"",""x"":245,""y"":148,""width"":118,""height"":74}","{""name"":""Gulab Jamun""}"
Plate 1332.jpg,"{""name"":""rect"",""x"":242,""y"":98,""width"":123,""height"":130}","{""name"":""Paratha""}"
Plate 1333.jpg,"{""name"":""rect"",""x"":146,""y"":59,""width"":201,""height"":146}","{""name"":""Omelette""}"
Plate 1334.jpg,"{""name"":""rect"",""x"":5,""y"":138,""width"":151,""height"":87}","{""name"":""Dal""}"
Plate 1334.jpg,"{""name"":""rect"",""x"":186,""y"":63,""width"":112,""height"":92}","{""name"":""Dal""}"
Plate 1335.jpg,"{""name"":""rect"",""x"":153,""y"":49,""width"":140,""height"":177}","{""name"":""Chicken Curry""}"
Plate 1335.jpg,"{""name"":""rect"",""x"":123,""y"":5,""width"":108,""height"":34}","{""name"":""Salad""}"
Plate 1339.jpg,"{""name"":""rect"",""x"":275,""y"":50,""width"":90,""height"":162}","{""name"":""Paratha""}"
Plate 1339.jpg,"{""name"":""rect"",""x"":226,""y"":2,""width"":112,""height"":45}","{""name"":""Dal""}"
Plate 1340.jpg,"{""name"":""rect"",""x"":6,""y"":11,""width"":90,""height"":63}","{""name"":""Chutney""}"
Plate 1341.jpg,"{""name"":""rect"",""x"":6,""y"":9,""width"":121,""height"":126}","{""name"":""Salad""}"
Plate 1343.jpg,"{""name"":""rect"",""x"":8,""y"":45,""width"":211,""height"":175}","{""name"":""Chicken Curry""}"
Plate 1343.jpg,"{""name"":""rect"",""x"":269,""y"":10,""width"":95,""height"":110}","{""name"":""Rice""}"
Plate 1345.jpg,"{""name"":""rect"",""x"":213,""y"":125,""width"":145,""height"":102}","{""name"":""Chapati""}"
Plate 1346.jpg,"{""name"":""rect"",""x"":40,""y"":42,""width"":242,""height"":183}","{""name"":""Biryani""}"
Plate 1346.jpg,"{""name"":""rect"",""x"":229,""y"":5,""width"":69,""height"":39}","{""name"":""Chutney""}"
Plate 1347.jpg,"{""name"":""rect"",""x"":1120,""y"":133,""width"":709,""height"":534}","{""name"":""Aloo Sabji""}"
Plate 1347.jpg,"{""name"":""rect"",""x"":832,""y"":771,""width"":1295,""height"":690}","{""name"":""Rice""}"
Plate 1347.jpg,"{""name"":""rect"",""x"":223,""y"":612,""width"":424,""height"":855}","{""name"":""Curd""}"
Plate 1347.jpg,"{""name"":""rect"",""x"":2299,""y"":761,""width"":304,""height"":324}","{""name"":""Gulab Jamun""}"
Plate 1348.jpg,"{""name"":""rect"",""x"":239,""y"":32,""width"":271,""height"":133}","{""name"":""Rice""}"
Plate 1348.jpg,"{""name"":""rect"",""x"":23,""y"":51,""width"":186,""height"":159}","{""name"":""Chapati""}"
Plate 1348.jpg,"{""name"":""rect"",""x"":47,""y"":227,""width"":184,""height"":157}","{""name"":""Bhindi Masala""}"
Plate 1349.jpg,"{""name"":""rect"",""x"":726,""y"":235,""width"":266,""height"":701}","{""name"":""Chutney""}"
Plate 1349.jpg,"{""name"":""rect"",""x"":1182,""y"":123,""width"":1213,""height"":732}","{""name"":""Besan Chilla""}"
Plate 1349.jpg,"{""name"":""rect"",""x"":1395,""y"":957,""width"":834,""height"":685}","{""name"":""Khichdi""}"
Plate 1350.jpg,"{""name"":""rect"",""x"":319,""y"":290,""width"":376,""height"":226}","{""name"":""Rice""}"
Plate 1350.jpg,"{""name"":""rect"",""x"":722,""y"":238,""width"":275,""height"":180}","{""name"":""Papad""}"
Plate 1351.jpg,"{""name"":""rect"",""x"":153,""y"":268,""width"":167,""height"":132}","{""name"":""Chicken Curry""}"
Plate 1351.jpg,"{""name"":""rect"",""x"":206,""y"":152,""width"":135,""height"":76}","{""name"":""Salad""}"
Plate 1351.jpg,"{""name"":""rect"",""x"":370,""y"":206,""width"":228,""height"":208}","{""name"":""Papad""}"
Plate 1352.jpg,"{""name"":""rect"",""x"":590,""y"":88,""width"":178,""height"":126}","{""name"":""Dal""}"
Plate 1352.jpg,"{""name"":""rect"",""x"":248,""y"":256,""width"":349,""height"":198}","{""name"":""Rice""}"
Plate 1352.jpg,"{""name"":""rect"",""x"":132,""y"":79,""width"":144,""height"":141}","{""name"":""Curd""}"
Plate 1352.jpg,"{""name"":""rect"",""x"":627,""y"":226,""width"":281,""height"":245}","{""name"":""Chapati""}"
Plate 1353.jpg,"{""name"":""rect"",""x"":87,""y"":259,""width"":138,""height"":242}","{""name"":""Salad""}"
Plate 1353.jpg,"{""name"":""rect"",""x"":141,""y"":78,""width"":159,""height"":161}","{""name"":""Baigan Sabji""}"
Plate 1353.jpg,"{""name"":""rect"",""x"":591,""y"":114,""width"":168,""height"":126}","{""name"":""Palak Corn""}"
Plate 1354.jpg,"{""name"":""rect"",""x"":170,""y"":85,""width"":214,""height"":228}","{""name"":""Chicken Curry""}"
Plate 1354.jpg,"{""name"":""rect"",""x"":493,""y"":53,""width"":176,""height"":167}","{""name"":""Salad""}"
Plate 1354.jpg,"{""name"":""rect"",""x"":499,""y"":252,""width"":163,""height"":150}","{""name"":""Achar""}"
Plate 1355.jpg,"{""name"":""rect"",""x"":260,""y"":432,""width"":163,""height"":200}","{""name"":""Apple""}"
Plate 1355.jpg,"{""name"":""rect"",""x"":894,""y"":180,""width"":202,""height"":129}","{""name"":""Aloo Matar""}"
Plate 1355.jpg,"{""name"":""rect"",""x"":428,""y"":319,""width"":297,""height"":292}","{""name"":""Chapati""}"
Plate 1355.jpg,"{""name"":""rect"",""x"":994,""y"":362,""width"":160,""height"":261}","{""name"":""Egg Bhurji""}"
Plate 1356.jpg,"{""name"":""rect"",""x"":456,""y"":155,""width"":241,""height"":164}","{""name"":""Khichdi""}"
Plate 1356.jpg,"{""name"":""rect"",""x"":170,""y"":330,""width"":146,""height"":261}","{""name"":""Curd""}"
Plate 1356.jpg,"{""name"":""rect"",""x"":352,""y"":379,""width"":427,""height"":209}","{""name"":""Chapati""}"
Plate 1357.jpg,"{""name"":""rect"",""x"":67,""y"":37,""width"":251,""height"":235}","{""name"":""Papad""}"
Plate 1357.jpg,"{""name"":""rect"",""x"":65,""y"":282,""width"":249,""height"":248}","{""name"":""Chapati""}"
Plate 1358.jpg,"{""name"":""rect"",""x"":199,""y"":160,""width"":151,""height"":132}","{""name"":""Raita""}"
Plate 1358.jpg,"{""name"":""rect"",""x"":382,""y"":162,""width"":197,""height"":134}","{""name"":""Dal""}"
Plate 1358.jpg,"{""name"":""rect"",""x"":594,""y"":159,""width"":163,""height"":117}","{""name"":""Paneer Curry""}"
Plate 1358.jpg,"{""name"":""rect"",""x"":74,""y"":303,""width"":214,""height"":217}","{""name"":""Chapati""}"
Plate 1359.jpg,"{""name"":""rect"",""x"":406,""y"":100,""width"":160,""height"":135}","{""name"":""Poha""}"
Plate 1359.jpg,"{""name"":""rect"",""x"":253,""y"":237,""width"":220,""height"":219}","{""name"":""Omelette""}"
Plate 1359.jpg,"{""name"":""rect"",""x"":503,""y"":247,""width"":136,""height"":213}","{""name"":""Idli""}"
Plate 1360.jpg,"{""name"":""rect"",""x"":130,""y"":222,""width"":210,""height"":198}","{""name"":""Salad""}"
Plate 1360.jpg,"{""name"":""rect"",""x"":357,""y"":224,""width"":276,""height"":195}","{""name"":""Salad""}"
Plate 1360.jpg,"{""name"":""rect"",""x"":154,""y"":14,""width"":464,""height"":183}","{""name"":""Papad""}"
Plate 1361.jpg,"{""name"":""rect"",""x"":488,""y"":118,""width"":251,""height"":187}","{""name"":""Chapati""}"
Plate 1361.jpg,"{""name"":""rect"",""x"":314,""y"":341,""width"":184,""height"":162}","{""name"":""Aloo Sabji""}"
Plate 1361.jpg,"{""name"":""rect"",""x"":518,""y"":322,""width"":214,""height"":186}","{""name"":""Upma""}"
Plate 1362.jpg,"{""name"":""rect"",""x"":388,""y"":309,""width"":180,""height"":149}","{""name"":""Chutney""}"
Plate 1362.jpg,"{""name"":""rect"",""x"":378,""y"":115,""width"":211,""height"":171}","{""name"":""Egg Bhurji""}"
Plate 1363.jpg,"{""name"":""rect"",""x"":134,""y"":59,""width"":242,""height"":166}","{""name"":""Salad""}"
Plate 1363.jpg,"{""name"":""rect"",""x"":391,""y"":64,""width"":164,""height"":158}","{""name"":""Salad""}"
Plate 1363.jpg,"{""name"":""rect"",""x"":93,""y"":262,""width"":258,""height"":186}","{""name"":""Chapati""}"
Plate 1363.jpg,"{""name"":""rect"",""x"":359,""y"":255,""width"":232,""height"":225}","{""name"":""Papad""}"
Plate 1364.jpg,"{""name"":""rect"",""x"":379,""y"":131,""width"":148,""height"":128}","{""name"":""Dal""}"
Plate 1364.jpg,"{""name"":""rect"",""x"":665,""y"":270,""width"":155,""height"":120}","{""name"":""Bread""}"
Plate 1364.jpg,"{""name"":""rect"",""x"":849,""y"":278,""width"":119,""height"":196}","{""name"":""Egg Bhurji""}"
Plate 1364.jpg,"{""name"":""rect"",""x"":563,""y"":138,""width"":182,""height"":129}","{""name"":""Upma""}"
Plate 1365.jpg,"{""name"":""rect"",""x"":189,""y"":146,""width"":163,""height"":88}","{""name"":""Salad""}"
Plate 1365.jpg,"{""name"":""rect"",""x"":359,""y"":141,""width"":230,""height"":168}","{""name"":""Papad""}"
Plate 1365.jpg,"{""name"":""rect"",""x"":368,""y"":339,""width"":250,""height"":135}","{""name"":""Chapati""}"
Plate 1366.jpg,"{""name"":""rect"",""x"":162,""y"":39,""width"":220,""height"":168}","{""name"":""Salad""}"
Plate 1366.jpg,"{""name"":""rect"",""x"":152,""y"":232,""width"":225,""height"":224}","{""name"":""Salad""}"
Plate 1366.jpg,"{""name"":""rect"",""x"":415,""y"":16,""width"":260,""height"":235}","{""name"":""Papad""}"
Plate 1366.jpg,"{""name"":""rect"",""x"":398,""y"":270,""width"":276,""height"":208}","{""name"":""Chapati""}"
Plate 1367.jpg,"{""name"":""rect"",""x"":401,""y"":15,""width"":127,""height"":87}","{""name"":""Dal""}"
Plate 1367.jpg,"{""name"":""rect"",""x"":232,""y"":11,""width"":151,""height"":116}","{""name"":""Idli""}"
Plate 1367.jpg,"{""name"":""rect"",""x"":165,""y"":141,""width"":270,""height"":132}","{""name"":""Bread""}"
Plate 1368.jpg,"{""name"":""rect"",""x"":383,""y"":60,""width"":167,""height"":141}","{""name"":""Chutney""}"
Plate 1368.jpg,"{""name"":""rect"",""x"":392,""y"":223,""width"":189,""height"":134}","{""name"":""Chutney""}"
Plate 1368.jpg,"{""name"":""rect"",""x"":79,""y"":164,""width"":278,""height"":201}","{""name"":""Egg Bhurji""}"
Plate 1369.jpg,"{""name"":""rect"",""x"":881,""y"":121,""width"":144,""height"":189}","{""name"":""Raita""}"
Plate 1369.jpg,"{""name"":""rect"",""x"":574,""y"":341,""width"":235,""height"":200}","{""name"":""Rice""}"
Plate 1369.jpg,"{""name"":""rect"",""x"":866,""y"":341,""width"":173,""height"":189}","{""name"":""Dal""}"
Plate 1369.jpg,"{""name"":""rect"",""x"":347,""y"":131,""width"":134,""height"":211}","{""name"":""Gajar Ka Halwa""}"
Plate 1370.jpg,"{""name"":""rect"",""x"":516,""y"":101,""width"":304,""height"":157}","{""name"":""Chapati""}"
Plate 1370.jpg,"{""name"":""rect"",""x"":310,""y"":318,""width"":194,""height"":171}","{""name"":""Curd""}"
Plate 1370.jpg,"{""name"":""rect"",""x"":532,""y"":295,""width"":229,""height"":197}","{""name"":""Poha""}"
Plate 1371.jpg,"{""name"":""rect"",""x"":124,""y"":51,""width"":111,""height"":172}","{""name"":""Salad""}"
Plate 1371.jpg,"{""name"":""rect"",""x"":571,""y"":73,""width"":127,""height"":161}","{""name"":""Salad""}"
Plate 1371.jpg,"{""name"":""rect"",""x"":293,""y"":243,""width"":217,""height"":157}","{""name"":""Fried Rice""}"
Plate 1371.jpg,"{""name"":""rect"",""x"":259,""y"":63,""width"":295,""height"":152}","{""name"":""Noodles""}"
Plate 1371.jpg,"{""name"":""rect"",""x"":112,""y"":247,""width"":155,""height"":152}","{""name"":""Paneer Curry""}"
Plate 1371.jpg,"{""name"":""rect"",""x"":551,""y"":248,""width"":176,""height"":168}","{""name"":""Bread""}"
Plate 1372.jpg,"{""name"":""rect"",""x"":397,""y"":280,""width"":284,""height"":200}","{""name"":""Chicken Curry""}"
Plate 1372.jpg,"{""name"":""rect"",""x"":33,""y"":179,""width"":324,""height"":297}","{""name"":""Chapati""}"
Plate 1372.jpg,"{""name"":""rect"",""x"":399,""y"":65,""width"":289,""height"":181}","{""name"":""Papad""}"
Plate 1374.jpg,"{""name"":""rect"",""x"":156,""y"":137,""width"":149,""height"":130}","{""name"":""Raita""}"
Plate 1374.jpg,"{""name"":""rect"",""x"":331,""y"":152,""width"":180,""height"":129}","{""name"":""Dal""}"
Plate 1374.jpg,"{""name"":""rect"",""x"":87,""y"":288,""width"":136,""height"":174}","{""name"":""Salad""}"
Plate 1374.jpg,"{""name"":""rect"",""x"":274,""y"":297,""width"":291,""height"":159}","{""name"":""Rice""}"
Plate 1374.jpg,"{""name"":""rect"",""x"":600,""y"":284,""width"":126,""height"":199}","{""name"":""Salad""}"
Plate 1374.jpg,"{""name"":""rect"",""x"":531,""y"":151,""width"":153,""height"":112}","{""name"":""Paneer Curry""}"
Plate 1375.jpg,"{""name"":""rect"",""x"":436,""y"":313,""width"":214,""height"":196}","{""name"":""Salad""}"
Plate 1375.jpg,"{""name"":""rect"",""x"":417,""y"":100,""width"":227,""height"":203}","{""name"":""Salad""}"
Plate 1375.jpg,"{""name"":""rect"",""x"":114,""y"":253,""width"":290,""height"":216}","{""name"":""Chapati""}"
Plate 1375.jpg,"{""name"":""rect"",""x"":173,""y"":104,""width"":221,""height"":106}","{""name"":""Papad""}"
Plate 1376.jpg,"{""name"":""rect"",""x"":187,""y"":71,""width"":277,""height"":152}","{""name"":""Rice""}"
Plate 1376.jpg,"{""name"":""rect"",""x"":245,""y"":252,""width"":205,""height"":159}","{""name"":""Dal""}"
Plate 1376.jpg,"{""name"":""rect"",""x"":77,""y"":76,""width"":75,""height"":169}","{""name"":""Curd""}"
Plate 1376.jpg,"{""name"":""rect"",""x"":477,""y"":68,""width"":199,""height"":163}","{""name"":""Chapati""}"
Plate 1376.jpg,"{""name"":""rect"",""x"":44,""y"":256,""width"":180,""height"":165}","{""name"":""Gobhi Sabji""}"
Plate 1376.jpg,"{""name"":""rect"",""x"":496,""y"":257,""width"":143,""height"":157}","{""name"":""Aloo Palak""}"
Plate 1377.jpg,"{""name"":""rect"",""x"":153,""y"":167,""width"":208,""height"":126}","{""name"":""Chutney""}"
Plate 1378.jpg,"{""name"":""rect"",""x"":256,""y"":44,""width"":172,""height"":109}","{""name"":""Upma""}"
Plate 1378.jpg,"{""name"":""rect"",""x"":189,""y"":181,""width"":301,""height"":156}","{""name"":""Uttapam""}"
Plate 1378.jpg,"{""name"":""rect"",""x"":519,""y"":184,""width"":115,""height"":139}","{""name"":""Apple""}"
Plate 1379.jpg,"{""name"":""rect"",""x"":454,""y"":169,""width"":148,""height"":113}","{""name"":""Dal""}"
Plate 1379.jpg,"{""name"":""rect"",""x"":192,""y"":308,""width"":340,""height"":169}","{""name"":""Rice""}"
Plate 1379.jpg,"{""name"":""rect"",""x"":544,""y"":298,""width"":128,""height"":198}","{""name"":""Raita""}"
Plate 1379.jpg,"{""name"":""rect"",""x"":253,""y"":160,""width"":181,""height"":136}","{""name"":""Bhindi Masala""}"
Plate 1379.jpg,"{""name"":""rect"",""x"":28,""y"":285,""width"":150,""height"":212}","{""name"":""Chapati""}"
Plate 1380.jpg,"{""name"":""rect"",""x"":85,""y"":31,""width"":117,""height"":151}","{""name"":""Vada""}"
Plate 1380.jpg,"{""name"":""rect"",""x"":233,""y"":41,""width"":269,""height"":129}","{""name"":""Omelette""}"
Plate 1380.jpg,"{""name"":""rect"",""x"":247,""y"":188,""width"":220,""height"":141}","{""name"":""Upma""}"
Plate 1381.jpg,"{""name"":""rect"",""x"":645,""y"":186,""width"":165,""height"":133}","{""name"":""Chutney""}"
Plate 1381.jpg,"{""name"":""rect"",""x"":649,""y"":345,""width"":170,""height"":133}","{""name"":""Chutney""}"
Plate 1382.jpg,"{""name"":""rect"",""x"":98,""y"":120,""width"":184,""height"":125}","{""name"":""Chutney""}"
Plate 1382.jpg,"{""name"":""rect"",""x"":87,""y"":266,""width"":202,""height"":186}","{""name"":""Egg Bhurji""}"
Plate 1383.jpg,"{""name"":""rect"",""x"":331,""y"":140,""width"":269,""height"":120}","{""name"":""Chapati""}"
Plate 1383.jpg,"{""name"":""rect"",""x"":348,""y"":287,""width"":217,""height"":169}","{""name"":""Aloo Sabji""}"
